.72079587	.81724471	.77330995	.84998918	.83188611	.76945549	.94669998	.76003003	.83767939	.67511415	.80190998	99.533997	99.958717	104.44627	100.05332	733.0387	406.58102	1.265192	6.25	16309.775
.78132153	.84237266	.75989372	.8798036	.8579405	.83071256	.95300114	.7933709	.87009001	.70947236	.82941526	98.462036	99.707367	104.05588	100.14966	743.9068	412.66409	1.0816574	6.25	16301.232
.84639764	.85900104	.79076314	.90252173	.86033916	.87820518	.98002684	.78796238	.84952182	.72064209	.82038438	98.448578	99.704231	103.28466	100.24995	754.38007	418.58649	.71277618	6.25	16492.463
.87103128	.79621983	.71746898	.82903606	.7654354	.82454616	.91677296	.75653398	.81338722	.69436038	.73816782	98.883659	99.806534	101.72395	100.08276	765.44476	424.99377	.99391937	6.25	16429.088
.78603059	.77615833	.71844405	.80431783	.72701842	.81796485	.89366013	.73708946	.80046666	.66778147	.72824407	100.40052	100.16096	100.67186	99.894829	777.09644	431.88538	.59800148	6.25	16401.504
.72096533	.78067279	.69286019	.81293941	.72665262	.82990617	.91110063	.74693	.81073076	.67715865	.73920673	101.08054	100.31855	100.36754	99.849464	788.43011	438.5824	.29520988	6.25	16519.387
.74011546	.77345926	.70049012	.80193549	.69619083	.83954912	.90700692	.74137795	.7974447	.68006438	.73930043	101.01031	100.30215	100.9002	99.953346	799.45728	445.04422	.73223114	6.25	16657.514
.67451429	.75453156	.69847733	.78831917	.70161361	.81404775	.8791005	.70094496	.77404004	.62100971	.72249764	101.37725	100.38707	99.952652	99.765816	811.19855	451.94266	.57535172	6	16675.758
.68161881	.78098649	.73118126	.82249713	.74785799	.81561869	.92691779	.70545876	.79232353	.61046517	.70520437	100.30755	100.1393	100.11424	99.763145	823.64777	459.27466	1.9926071	6	16377.34
.55433279	.78576666	.72126752	.83225745	.76945364	.84928066	.89947343	.70561081	.78648531	.61716801	.67030907	102.90618	100.73583	99.327339	99.680122	804.44696	459.67511	2.1155357	5	16157.396
.35899952	.75847143	.71645033	.79952091	.71848798	.83748388	.87176543	.68010598	.77826458	.5727616	.63875955	106.33112	101.50706	96.418297	99.175407	800.48871	452.85193	-1.8921375	4.5	16372.88
